trade_id,signal_id,symbol,strategy_id,regime,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,qty,gross_pnl,fee,slippage,net_pnl,reward_risk,bars_held,exit_reason,entry_reason,filters_passed,filters_failed,expected_edge_bps,actual_edge_bps
TRD-SIG-BT-00000001,SIG-BT-00000001,BTCUSDT,mean_revert_v1,neutral,short,1578029040000,1578029100000,7163.926928,7179.345455,7177.909873,7140.466508,0.53636771,-8.270000,3.077307,4.228403,-15.575710,1.677788,2,stop_loss,"mean_revert_v1 ext_atr=1.68, wick=0.65, close_location=0.95, vol=1.14, atr_bps=19.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.747989,-40.535364
TRD-SIG-BT-00000002,SIG-BT-00000002,BTCUSDT,mean_revert_v1,bullish,short,1578060480000,1578060540000,7258.158078,7275.016493,7273.561780,7225.832916,0.48537918,-8.182724,2.821640,3.876891,-14.881255,2.098532,2,stop_loss,"mean_revert_v1 ext_atr=2.10, wick=0.70, close_location=0.75, vol=1.15, atr_bps=21.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,31.536316,-42.240785
TRD-SIG-BT-00000003,SIG-BT-00000003,BTCUSDT,mean_revert_v1,bearish,short,1578604440000,1578606180000,7829.483790,7820.683824,7852.288099,7755.519448,0.32688184,2.876549,2.046302,1.535015,-0.704768,3.243437,30,time_exit,"mean_revert_v1 ext_atr=3.24, wick=0.67, close_location=0.75, vol=1.36, atr_bps=29.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,81.468989,-2.753734
TRD-SIG-BT-00000004,SIG-BT-00000004,BTCUSDT,mean_revert_v1,bearish,short,1578636180000,1578636360000,7743.460998,7753.957328,7752.406847,7726.798915,0.83315260,-8.745045,5.164686,7.098382,-21.008113,1.862549,4,stop_loss,"mean_revert_v1 ext_atr=1.86, wick=0.73, close_location=0.98, vol=1.56, atr_bps=11.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,8.517617,-32.563222
TRD-SIG-BT-00000005,SIG-BT-00000005,BTCUSDT,mean_revert_v1,bearish,short,1578647760000,1578648300000,7721.455400,7730.457399,7728.911617,7700.971279,0.99537680,-8.960381,6.152190,8.456125,-23.568696,2.747254,10,stop_loss,"mean_revert_v1 ext_atr=2.75, wick=0.46, close_location=0.93, vol=1.98, atr_bps=9.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.528834,-30.665418
TRD-SIG-BT-00000006,SIG-BT-00000006,BTCUSDT,mean_revert_v1,bearish,short,1579859520000,1579859700000,8273.404988,8282.343604,8280.687466,8248.310453,1.01426902,-9.066161,6.716793,9.232417,-25.015372,3.445878,4,stop_loss,"mean_revert_v1 ext_atr=3.45, wick=0.46, close_location=0.82, vol=1.07, atr_bps=8.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,17.331569,-29.810517
TRD-SIG-BT-00000007,SIG-BT-00000007,BTCUSDT,mean_revert_v1,bearish,short,1579917180000,1579917360000,8277.634142,8288.054942,8286.397662,8255.160132,0.83857502,-8.738622,5.556629,7.637306,-21.932558,2.564496,4,stop_loss,"mean_revert_v1 ext_atr=2.56, wick=0.46, close_location=0.61, vol=2.63, atr_bps=10.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,14.150282,-31.596657
TRD-SIG-BT-00000008,SIG-BT-00000008,BTCUSDT,mean_revert_v1,bearish,short,1582725360000,1582725360000,9109.477740,9077.694802,9126.594383,9075.879626,0.42741852,13.584617,3.109414,2.333419,8.141783,1.962892,1,take_profit,"mean_revert_v1 ext_atr=1.96, wick=0.71, close_location=0.97, vol=1.05, atr_bps=18.8",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,23.882591,20.910900
TRD-SIG-BT-00000009,SIG-BT-00000009,BTCUSDT,mean_revert_v1,bearish,short,1582726140000,1582726740000,9129.043826,9053.845733,9157.665704,9052.035326,0.25603432,19.253292,1.862177,1.398559,15.992556,2.690547,11,take_profit,"mean_revert_v1 ext_atr=2.69, wick=0.59, close_location=0.59, vol=1.29, atr_bps=31.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,71.355494,68.421785
TRD-SIG-BT-00000010,SIG-BT-00000010,BTCUSDT,mean_revert_v1,bearish,short,1582729680000,1582729740000,9041.721294,9019.680968,9057.404895,9017.877392,0.46878086,10.332083,3.386736,2.541086,4.404262,1.520308,2,take_profit,"mean_revert_v1 ext_atr=1.52, wick=0.50, close_location=0.95, vol=2.31, atr_bps=17.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.370976,10.390875
TRD-SIG-BT-00000011,SIG-BT-00000011,BTCUSDT,mean_revert_v1,bearish,short,1582732020000,1582732560000,9047.250188,9013.214443,9058.700251,9011.412161,0.64268451,21.874246,4.642872,3.484343,13.747031,3.129941,10,take_profit,"mean_revert_v1 ext_atr=3.13, wick=0.72, close_location=0.72, vol=2.00, atr_bps=12.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,26.612066,23.642559
TRD-SIG-BT-00000012,SIG-BT-00000012,BTCUSDT,mean_revert_v1,neutral,long,1582805400000,1582805460000,8894.128470,8881.306001,8883.082617,8918.668893,0.66806964,-8.566302,4.750091,6.534373,-19.850767,2.221687,2,stop_loss,"mean_revert_v1 ext_atr=-2.22, wick=0.57, close_location=0.77, vol=1.45, atr_bps=12.4",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,14.591712,-33.408129
TRD-SIG-BT-00000013,SIG-BT-00000013,BTCUSDT,mean_revert_v1,neutral,long,1582823340000,1582823340000,8941.627968,8929.215535,8931.001736,8967.009832,0.69164897,-8.585046,4.944140,6.801197,-20.330384,2.388604,1,stop_loss,"mean_revert_v1 ext_atr=-2.39, wick=0.63, close_location=0.63, vol=1.16, atr_bps=11.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,15.386178,-32.873296
TRD-SIG-BT-00000014,SIG-BT-00000014,BTCUSDT,mean_revert_v1,neutral,long,1582825740000,1582826160000,8935.616766,8924.805094,8926.590412,8958.357423,0.81086193,-8.766773,5.792934,7.968353,-22.528061,2.519362,8,stop_loss,"mean_revert_v1 ext_atr=-2.52, wick=0.60, close_location=0.62, vol=1.20, atr_bps=10.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,12.449454,-31.092266
TRD-SIG-BT-00000015,SIG-BT-00000015,BTCUSDT,mean_revert_v1,neutral,long,1582827540000,1582827660000,8936.787000,8927.270118,8929.055930,8956.495215,0.94234493,-8.968185,6.733641,9.261896,-24.963722,2.549222,3,stop_loss,"mean_revert_v1 ext_atr=-2.55, wick=0.71, close_location=0.71, vol=1.50, atr_bps=8.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,9.052909,-29.642719
TRD-SIG-BT-00000016,SIG-BT-00000016,BTCUSDT,mean_revert_v1,neutral,long,1582828140000,1582828140000,8932.496142,8922.492736,8924.277592,8956.515379,0.88189390,-8.821943,6.298482,8.663501,-23.783926,2.922564,1,stop_loss,"mean_revert_v1 ext_atr=-2.92, wick=0.45, close_location=0.66, vol=2.21, atr_bps=9.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.889726,-30.192172
TRD-SIG-BT-00000017,SIG-BT-00000017,BTCUSDT,mean_revert_v1,bearish,long,1582849680000,1582849740000,8884.476540,8870.575007,8872.349477,8910.880264,0.59472056,-8.267527,4.223718,5.810505,-18.301750,2.177256,2,stop_loss,"mean_revert_v1 ext_atr=-2.18, wick=0.39, close_location=0.82, vol=5.82, atr_bps=13.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,16.718941,-34.637602
TRD-SIG-BT-00000018,SIG-BT-00000018,BTCUSDT,mean_revert_v1,bullish,long,1583169840000,1583169960000,8903.390322,8892.232232,8894.011035,8926.401792,0.76602416,-8.547366,5.452751,7.500524,-21.500641,2.453435,3,stop_loss,"mean_revert_v1 ext_atr=-2.45, wick=0.69, close_location=0.69, vol=2.93, atr_bps=10.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,12.845739,-31.524886
TRD-SIG-BT-00000019,SIG-BT-00000019,BTCUSDT,mean_revert_v1,bullish,long,1583377620000,1583377680000,8917.633170,8906.709176,8908.490874,8945.512374,0.78235377,-8.546428,5.577977,7.672709,-21.797114,3.049475,2,stop_loss,"mean_revert_v1 ext_atr=-3.05, wick=0.60, close_location=0.60, vol=1.27, atr_bps=10.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,18.263008,-31.242531
TRD-SIG-BT-00000020,SIG-BT-00000020,BTCUSDT,mean_revert_v1,bullish,long,1583379780000,1583379780000,8911.351914,8898.739388,8900.519492,8945.997087,0.65726890,-8.289821,4.682408,6.441212,-19.413440,3.198285,1,stop_loss,"mean_revert_v1 ext_atr=-3.20, wick=0.59, close_location=0.68, vol=2.54, atr_bps=12.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,25.877573,-33.144833
TRD-SIG-BT-00000021,SIG-BT-00000021,BTCUSDT,mean_revert_v1,bullish,long,1583383740000,1583383920000,8916.262896,8907.329284,8909.111106,8934.213634,0.99145721,-8.857295,7.068532,9.722331,-25.648157,2.509964,4,stop_loss,"mean_revert_v1 ext_atr=-2.51, wick=0.43, close_location=0.76, vol=4.11, atr_bps=8.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,7.132580,-29.013446
TRD-SIG-BT-00000022,SIG-BT-00000022,BTCUSDT,mean_revert_v1,bullish,long,1583389080000,1583389080000,8920.883820,8910.509577,8912.292036,8948.294156,0.82080990,-8.515281,5.854474,8.052881,-22.422637,3.190296,1,stop_loss,"mean_revert_v1 ext_atr=-3.19, wick=0.63, close_location=0.63, vol=1.35, atr_bps=9.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,17.726031,-30.622187
TRD-SIG-BT-00000023,SIG-BT-00000023,BTCUSDT,mean_revert_v1,neutral,short,1583456040000,1583456280000,9030.983442,9003.597779,9039.776486,9001.797419,0.79819776,21.859175,5.758065,4.320736,11.780375,3.319217,5,take_profit,"mean_revert_v1 ext_atr=3.32, wick=0.74, close_location=0.91, vol=1.30, atr_bps=9.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.317657,16.342314
TRD-SIG-BT-00000024,SIG-BT-00000024,BTCUSDT,mean_revert_v1,neutral,short,1583456760000,1583457240000,9020.605518,9033.257002,9031.450711,8990.590084,0.64879050,-8.208162,4.685270,6.439373,-19.332805,2.767626,9,stop_loss,"mean_revert_v1 ext_atr=2.77, wick=0.79, close_location=0.94, vol=1.05, atr_bps=12.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,20.274301,-33.033508
TRD-SIG-BT-00000025,SIG-BT-00000025,BTCUSDT,mean_revert_v1,neutral,long,1583600520000,1583600640000,8972.794200,8941.854959,8943.643688,9010.809704,0.24038203,-7.437237,1.722544,2.371101,-11.530882,1.304111,3,stop_loss,"mean_revert_v1 ext_atr=-1.30, wick=0.61, close_location=0.78, vol=5.09, atr_bps=32.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,29.367521,-53.460477
TRD-SIG-BT-00000026,SIG-BT-00000026,BTCUSDT,mean_revert_v1,neutral,long,1583603700000,1583604000000,8929.865616,8915.107243,8916.890621,8956.527660,0.53872567,-7.950714,3.845418,5.290232,-17.086365,2.054879,6,stop_loss,"mean_revert_v1 ext_atr=-2.05, wick=0.67, close_location=0.79, vol=3.75, atr_bps=14.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,16.857162,-35.517066
TRD-SIG-BT-00000027,SIG-BT-00000027,BTCUSDT,mean_revert_v1,neutral,long,1583606760000,1583607000000,8900.719788,8889.148108,8890.926293,8929.944415,0.71111827,-8.228833,5.060280,6.960765,-20.249878,2.984086,5,stop_loss,"mean_revert_v1 ext_atr=-2.98, wick=0.61, close_location=0.61, vol=1.07, atr_bps=11.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,19.834004,-31.993036
TRD-SIG-BT-00000028,SIG-BT-00000028,BTCUSDT,mean_revert_v1,bullish,long,1586218380000,1586218380000,7384.366578,7363.280687,7364.753637,7429.205555,0.35353997,-7.454705,2.085553,2.870244,-12.410503,2.286194,1,stop_loss,"mean_revert_v1 ext_atr=-2.29, wick=0.58, close_location=0.58, vol=1.07, atr_bps=26.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,47.721495,-47.537639
TRD-SIG-BT-00000029,SIG-BT-00000029,BTCUSDT,mean_revert_v1,neutral,short,1587739260000,1587739440000,7454.058890,7464.725746,7463.233100,7434.481910,0.75378076,-8.040471,4.498197,6.182207,-18.720875,2.133915,4,stop_loss,"mean_revert_v1 ext_atr=2.13, wick=0.85, close_location=0.90, vol=1.12, atr_bps=12.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,13.263517,-33.318717
TRD-SIG-BT-00000030,SIG-BT-00000030,BTCUSDT,mean_revert_v1,neutral,short,1587739860000,1587739860000,7464.596782,7473.598886,7472.104466,7438.716492,0.91736172,-8.258186,5.481492,7.534160,-21.273838,3.447174,1,stop_loss,"mean_revert_v1 ext_atr=3.45, wick=0.40, close_location=0.75, vol=1.07, atr_bps=10.1",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,21.670714,-31.066969
TRD-SIG-BT-00000031,SIG-BT-00000031,BTCUSDT,mean_revert_v1,neutral,short,1587773700000,1587773760000,7469.115878,7477.990732,7476.495433,7452.939086,0.92896529,-8.244432,5.554137,7.634053,-21.432622,2.192109,2,stop_loss,"mean_revert_v1 ext_atr=2.19, wick=0.67, close_location=0.67, vol=2.19, atr_bps=9.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,8.658243,-30.889197
TRD-SIG-BT-00000032,SIG-BT-00000032,BTCUSDT,mean_revert_v1,bearish,short,1652093280000,1652093280000,32878.622960,32984.656828,32978.061216,32709.769013,0.06861747,-7.275776,1.807749,2.483108,-11.566632,1.698078,1,stop_loss,"mean_revert_v1 ext_atr=1.70, wick=0.57, close_location=0.70, vol=1.42, atr_bps=30.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,38.356757,-51.269443
TRD-SIG-BT-00000033,SIG-BT-00000033,BTCUSDT,mean_revert_v1,bearish,short,1652094360000,1652096100000,32924.813720,32919.682620,33046.303832,32609.708328,0.05601980,0.287443,1.475438,1.106607,-2.294602,2.593671,30,time_exit,"mean_revert_v1 ext_atr=2.59, wick=0.62, close_location=0.84, vol=1.03, atr_bps=36.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,82.704533,-12.440636
TRD-SIG-BT-00000034,SIG-BT-00000034,BTCUSDT,mean_revert_v1,bearish,short,1652101380000,1652101440000,32807.437200,32865.207251,32858.635524,32633.556198,0.13286392,-7.675555,3.490210,4.796352,-15.962117,3.396225,2,stop_loss,"mean_revert_v1 ext_atr=3.40, wick=0.62, close_location=1.00, vol=1.13, atr_bps=15.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,40.000483,-36.619392
TRD-SIG-BT-00000035,SIG-BT-00000035,BTCUSDT,mean_revert_v1,bearish,short,1652106840000,1652106900000,32747.049280,32844.183658,32837.616134,32573.829801,0.07484490,-7.270012,1.963668,2.697498,-11.931178,1.912615,2,stop_loss,"mean_revert_v1 ext_atr=1.91, wick=0.79, close_location=0.94, vol=2.63, atr_bps=27.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,39.896210,-48.679821
TRD-SIG-BT-00000036,SIG-BT-00000036,BTCUSDT,mean_revert_v1,bearish,long,1652126700000,1652127180000,31302.659280,31620.622096,31141.526997,31626.947486,0.04195664,13.340653,1.056020,0.790681,11.493952,2.012559,9,take_profit,"mean_revert_v1 ext_atr=-2.01, wick=0.70, close_location=0.70, vol=1.16, atr_bps=51.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,90.597654,87.515984
TRD-SIG-BT-00000037,SIG-BT-00000037,BTCUSDT,mean_revert_v1,neutral,long,1652161560000,1652161560000,31767.752280,31940.496420,31695.168471,31946.885797,0.09337910,16.130693,2.379608,1.783093,11.967992,2.467954,1,take_profit,"mean_revert_v1 ext_atr=-2.47, wick=0.53, close_location=0.92, vol=1.33, atr_bps=22.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,43.388477,40.344571
TRD-SIG-BT-00000038,SIG-BT-00000038,BTCUSDT,mean_revert_v1,neutral,long,1652162220000,1652163000000,31795.057740,32011.499030,31706.988831,32017.902610,0.07716415,16.701509,1.969432,1.475404,13.256673,2.530347,14,take_profit,"mean_revert_v1 ext_atr=-2.53, wick=0.35, close_location=0.92, vol=1.49, atr_bps=27.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,57.087896,54.033031
TRD-SIG-BT-00000039,SIG-BT-00000039,BTCUSDT,mean_revert_v1,neutral,short,1652164680000,1652165340000,32567.985100,32349.701731,32674.157396,32343.233084,0.06419422,14.012531,1.666936,1.251604,11.093991,2.116861,12,take_profit,"mean_revert_v1 ext_atr=2.12, wick=0.79, close_location=0.79, vol=1.50, atr_bps=32.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,56.010108,53.064121
TRD-SIG-BT-00000040,SIG-BT-00000040,BTCUSDT,mean_revert_v1,neutral,long,1652166180000,1652166540000,32111.020920,32003.186680,32009.588597,32297.989518,0.06735810,-7.263510,1.727445,2.377778,-11.368733,1.843284,7,stop_loss,"mean_revert_v1 ext_atr=-1.84, wick=0.49, close_location=0.80, vol=1.02, atr_bps=31.6",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,45.225678,-52.561541
TRD-SIG-BT-00000041,SIG-BT-00000041,BTCUSDT,mean_revert_v1,neutral,long,1652167500000,1652168040000,31941.487020,31838.444526,31844.813489,32169.305216,0.07049743,-7.264231,1.798529,2.475519,-11.538279,2.356573,10,stop_loss,"mean_revert_v1 ext_atr=-2.36, wick=0.60, close_location=0.60, vol=2.03, atr_bps=30.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,58.323604,-51.240410
TRD-SIG-BT-00000042,SIG-BT-00000042,BTCUSDT,mean_revert_v1,neutral,long,1652170200000,1652170380000,31763.151360,31682.461537,31688.799297,32016.661038,0.09142891,-7.377383,2.320305,3.193002,-12.890690,3.409585,4,stop_loss,"mean_revert_v1 ext_atr=-3.41, wick=0.41, close_location=0.87, vol=1.11, atr_bps=23.4",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,66.812508,-44.388352
TRD-SIG-BT-00000043,SIG-BT-00000043,BTCUSDT,mean_revert_v1,neutral,long,1652171880000,1652172180000,31841.767080,31754.161195,31760.513298,32081.804116,0.08342495,-7.308516,2.122195,2.920575,-12.351286,2.954164,6,stop_loss,"mean_revert_v1 ext_atr=-2.95, wick=0.87, close_location=0.87, vol=1.01, atr_bps=25.5",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,62.384333,-46.496375
TRD-SIG-BT-00000044,SIG-BT-00000044,BTCUSDT,mean_revert_v1,neutral,long,1652189820000,1652190120000,31846.568040,31718.129401,31724.474296,32185.163752,0.05536783,-7.111368,1.407776,1.938180,-10.457324,2.773244,6,stop_loss,"mean_revert_v1 ext_atr=-2.77, wick=0.50, close_location=0.97, vol=1.78, atr_bps=38.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,93.320942,-59.306249
TRD-SIG-BT-00000045,SIG-BT-00000045,BTCUSDT,mean_revert_v1,neutral,long,1652191380000,1652191560000,31801.258980,32047.823019,31703.805726,32054.233866,0.06920630,17.063786,1.767504,1.323922,13.972360,2.595859,4,take_profit,"mean_revert_v1 ext_atr=-2.60, wick=0.35, close_location=1.00, vol=1.00, atr_bps=30.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,66.548701,63.486269
TRD-SIG-BT-00000046,SIG-BT-00000046,BTCUSDT,mean_revert_v1,neutral,long,1652192040000,1652192700000,31755.549840,31632.797344,31639.125169,32105.321645,0.05810914,-7.133042,1.473377,2.028390,-10.634809,3.004276,12,stop_loss,"mean_revert_v1 ext_atr=-3.00, wick=0.64, close_location=0.64, vol=1.55, atr_bps=36.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,97.145095,-57.632252
TRD-SIG-BT-00000047,SIG-BT-00000047,BTCUSDT,mean_revert_v1,neutral,long,1652236200000,1652236320000,31448.188380,31351.171774,31357.443262,31733.718203,0.07437740,-7.215843,1.868341,2.571494,-11.655678,3.146503,3,stop_loss,"mean_revert_v1 ext_atr=-3.15, wick=0.56, close_location=0.95, vol=1.02, atr_bps=28.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,77.793727,-49.831154
TRD-SIG-BT-00000048,SIG-BT-00000048,BTCUSDT,mean_revert_v1,neutral,long,1652259600000,1652259600000,31398.978540,31271.314607,31277.570121,31694.937539,0.05544840,-7.078760,1.389987,1.913709,-10.382457,2.437714,1,stop_loss,"mean_revert_v1 ext_atr=-2.44, wick=0.55, close_location=0.81, vol=2.81, atr_bps=38.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,81.257524,-59.634229
TRD-SIG-BT-00000049,SIG-BT-00000049,BTCUSDT,mean_revert_v1,neutral,long,1652261760000,1652261760000,31623.623460,31531.106525,31537.414007,31848.745673,0.07790710,-7.207726,1.968081,2.708634,-11.884441,2.611340,1,stop_loss,"mean_revert_v1 ext_atr=-2.61, wick=0.42, close_location=0.97, vol=1.45, atr_bps=27.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,58.187988,-48.238086
TRD-SIG-BT-00000050,SIG-BT-00000050,BTCUSDT,mean_revert_v1,neutral,long,1652263200000,1652263320000,31748.548440,31662.907316,31669.241164,31959.559399,0.08446264,-7.233475,2.142360,2.948276,-12.324111,2.660676,3,stop_loss,"mean_revert_v1 ext_atr=-2.66, wick=0.74, close_location=0.74, vol=1.19, atr_bps=25.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,53.463183,-45.958630
TRD-SIG-BT-00000051,SIG-BT-00000051,BTCUSDT,mean_revert_v1,neutral,long,1652280000000,1652280300000,31582.215180,31824.211189,31404.329510,31830.577305,0.03755230,9.087506,0.952423,0.713409,7.421675,1.396190,6,take_profit,"mean_revert_v1 ext_atr=-1.40, wick=0.61, close_location=0.61, vol=1.21, atr_bps=56.3",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,65.639868,62.578163
TRD-SIG-BT-00000052,SIG-BT-00000052,BTCUSDT,mean_revert_v1,neutral,long,1652280840000,1652281980000,31482.695280,31309.846507,31316.109729,31929.670792,0.04016644,-6.942720,1.008861,1.389614,-9.341194,2.683159,20,stop_loss,"mean_revert_v1 ext_atr=-2.68, wick=0.41, close_location=0.67, vol=1.02, atr_bps=52.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,128.974983,-73.869844
TRD-SIG-BT-00000053,SIG-BT-00000053,BTCUSDT,mean_revert_v1,bullish,long,1653942420000,1653942660000,31190.536860,31077.519907,31083.736654,31562.273904,0.06251988,-7.065807,1.557197,2.143618,-10.766622,3.480677,5,stop_loss,"mean_revert_v1 ext_atr=-3.48, wick=0.67, close_location=0.88, vol=1.22, atr_bps=34.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,106.182637,-55.212631
TRD-SIG-BT-00000054,SIG-BT-00000054,BTCUSDT,mean_revert_v1,bullish,long,1653947040000,1653948780000,31657.430220,31643.470040,31562.723676,31961.138466,0.07033291,-0.981860,1.780855,1.335739,-4.098454,3.206835,30,time_exit,"mean_revert_v1 ext_atr=-3.21, wick=0.53, close_location=0.94, vol=1.28, atr_bps=29.9",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,82.935850,-18.407118
TRD-SIG-BT-00000055,SIG-BT-00000055,BTCUSDT,mean_revert_v1,bullish,long,1653952320000,1653952560000,31851.268980,31795.047521,31801.407803,32000.624304,0.13346734,-7.503729,3.397882,4.674714,-15.576324,2.995423,5,stop_loss,"mean_revert_v1 ext_atr=-3.00, wick=0.71, close_location=0.71, vol=1.18, atr_bps=15.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,33.891483,-36.640655
TRD-SIG-BT-00000056,SIG-BT-00000056,BTCUSDT,mean_revert_v1,bullish,long,1654043580000,1654045320000,31875.673860,31873.224080,31830.988675,32028.839261,0.14840432,-0.363558,3.784245,2.838220,-6.986022,3.427655,30,time_exit,"mean_revert_v1 ext_atr=-3.43, wick=0.54, close_location=0.68, vol=1.44, atr_bps=14.0",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,35.050875,-14.768081
TRD-SIG-BT-00000057,SIG-BT-00000057,BTCUSDT,mean_revert_v1,neutral,long,1654631580000,1654631580000,31223.543460,31107.499819,31113.722564,31582.144026,0.06028903,-6.996159,1.503151,2.069281,-10.568591,3.265322,1,stop_loss,"mean_revert_v1 ext_atr=-3.27, wick=0.67, close_location=0.67, vol=1.45, atr_bps=35.2",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,101.849414,-56.143129
TRD-SIG-BT-00000058,SIG-BT-00000058,BTCUSDT,mean_revert_v1,neutral,long,1654633260000,1654633740000,31445.287800,31333.188885,31339.456777,31766.885181,0.06241216,-6.996335,1.567256,2.157426,-10.721017,3.038782,9,stop_loss,"mean_revert_v1 ext_atr=-3.04, wick=0.47, close_location=1.00, vol=1.06, atr_bps=33.7",extension_ok|rejection_ok|trend_block_ok|expected_edge_ok,,89.272042,-54.627485
